video_path,rel_path,raw_label,file_name,ext,normalized_label,canonical_label
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_burger\_b8KdC5s2CY_000014_000024.mp4,eating_burger/_b8KdC5s2CY_000014_000024.mp4,eating_burger,_b8KdC5s2CY_000014_000024.mp4,.mp4,eating burger,eating burger
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_cake\_-CCqQ5yngI_000004_000014.mp4,eating_cake/_-CCqQ5yngI_000004_000014.mp4,eating_cake,_-CCqQ5yngI_000004_000014.mp4,.mp4,eating cake,eating cake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_cake\_0_iIWfN2BA_000011_000021.mp4,eating_cake/_0_iIWfN2BA_000011_000021.mp4,eating_cake,_0_iIWfN2BA_000011_000021.mp4,.mp4,eating cake,eating cake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_cake\_m4aNESJZ6c_000062_000072.mp4,eating_cake/_m4aNESJZ6c_000062_000072.mp4,eating_cake,_m4aNESJZ6c_000062_000072.mp4,.mp4,eating cake,eating cake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_carrots\_6jzSJIGx8I_000008_000018.mp4,eating_carrots/_6jzSJIGx8I_000008_000018.mp4,eating_carrots,_6jzSJIGx8I_000008_000018.mp4,.mp4,eating carrots,eating carrots
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_carrots\_fQnDJ9UCf4_000036_000046.mp4,eating_carrots/_fQnDJ9UCf4_000036_000046.mp4,eating_carrots,_fQnDJ9UCf4_000036_000046.mp4,.mp4,eating carrots,eating carrots
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_carrots\_Kv6kYbpZDU_000005_000015.mp4,eating_carrots/_Kv6kYbpZDU_000005_000015.mp4,eating_carrots,_Kv6kYbpZDU_000005_000015.mp4,.mp4,eating carrots,eating carrots
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_chips\_8bcKHiE3gc_000009_000019.mp4,eating_chips/_8bcKHiE3gc_000009_000019.mp4,eating_chips,_8bcKHiE3gc_000009_000019.mp4,.mp4,eating chips,eating chips
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_chips\_b0X1OLg31A_000020_000030.mp4,eating_chips/_b0X1OLg31A_000020_000030.mp4,eating_chips,_b0X1OLg31A_000020_000030.mp4,.mp4,eating chips,eating chips
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_chips\_l6OwLtxJVQ_000101_000111.mp4,eating_chips/_l6OwLtxJVQ_000101_000111.mp4,eating_chips,_l6OwLtxJVQ_000101_000111.mp4,.mp4,eating chips,eating chips
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_doughnuts\_426yGBl5Fc_000083_000093.mp4,eating_doughnuts/_426yGBl5Fc_000083_000093.mp4,eating_doughnuts,_426yGBl5Fc_000083_000093.mp4,.mp4,eating doughnuts,eating doughnuts
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_doughnuts\_bF6pD1OPGw_000002_000012.mp4,eating_doughnuts/_bF6pD1OPGw_000002_000012.mp4,eating_doughnuts,_bF6pD1OPGw_000002_000012.mp4,.mp4,eating doughnuts,eating doughnuts
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_doughnuts\_Lb_pRMIT1w_000051_000061.mp4,eating_doughnuts/_Lb_pRMIT1w_000051_000061.mp4,eating_doughnuts,_Lb_pRMIT1w_000051_000061.mp4,.mp4,eating doughnuts,eating doughnuts
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_hotdog\_3hYd5cOGFs_000001_000011.mp4,eating_hotdog/_3hYd5cOGFs_000001_000011.mp4,eating_hotdog,_3hYd5cOGFs_000001_000011.mp4,.mp4,eating hotdog,eating hotdog
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_hotdog\_vbY4MAapLk_000025_000035.mp4,eating_hotdog/_vbY4MAapLk_000025_000035.mp4,eating_hotdog,_vbY4MAapLk_000025_000035.mp4,.mp4,eating hotdog,eating hotdog
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_hotdog\_VjNDc7LfIs_000102_000112.mp4,eating_hotdog/_VjNDc7LfIs_000102_000112.mp4,eating_hotdog,_VjNDc7LfIs_000102_000112.mp4,.mp4,eating hotdog,eating hotdog
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_ice_cream\_1SeQDtQBHo_000015_000025.mp4,eating_ice_cream/_1SeQDtQBHo_000015_000025.mp4,eating_ice_cream,_1SeQDtQBHo_000015_000025.mp4,.mp4,eating ice cream,eating ice cream
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_ice_cream\_7t7By0T37Y_000014_000024.mp4,eating_ice_cream/_7t7By0T37Y_000014_000024.mp4,eating_ice_cream,_7t7By0T37Y_000014_000024.mp4,.mp4,eating ice cream,eating ice cream
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_ice_cream\_bptK6hglVY_000001_000011.mp4,eating_ice_cream/_bptK6hglVY_000001_000011.mp4,eating_ice_cream,_bptK6hglVY_000001_000011.mp4,.mp4,eating ice cream,eating ice cream
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_spaghetti\_2hVN6w8blc_000122_000132.mp4,eating_spaghetti/_2hVN6w8blc_000122_000132.mp4,eating_spaghetti,_2hVN6w8blc_000122_000132.mp4,.mp4,eating spaghetti,eating spaghetti
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_spaghetti\_56Z8PZ6zl8_000079_000089.mp4,eating_spaghetti/_56Z8PZ6zl8_000079_000089.mp4,eating_spaghetti,_56Z8PZ6zl8_000079_000089.mp4,.mp4,eating spaghetti,eating spaghetti
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_spaghetti\_BJ-oYP106Q_000003_000013.mp4,eating_spaghetti/_BJ-oYP106Q_000003_000013.mp4,eating_spaghetti,_BJ-oYP106Q_000003_000013.mp4,.mp4,eating spaghetti,eating spaghetti
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_watermelon\_4ak_NxQ2LY_000000_000010.mp4,eating_watermelon/_4ak_NxQ2LY_000000_000010.mp4,eating_watermelon,_4ak_NxQ2LY_000000_000010.mp4,.mp4,eating watermelon,eating watermelon
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_watermelon\_4h02Sxhrh8_000031_000041.mp4,eating_watermelon/_4h02Sxhrh8_000031_000041.mp4,eating_watermelon,_4h02Sxhrh8_000031_000041.mp4,.mp4,eating watermelon,eating watermelon
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\eating_watermelon\_Gstx8UIldQ_000045_000055.mp4,eating_watermelon/_Gstx8UIldQ_000045_000055.mp4,eating_watermelon,_Gstx8UIldQ_000045_000055.mp4,.mp4,eating watermelon,eating watermelon
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\egg_hunting\_5DuscU8WnE_000016_000026.mp4,egg_hunting/_5DuscU8WnE_000016_000026.mp4,egg_hunting,_5DuscU8WnE_000016_000026.mp4,.mp4,egg hunting,egg hunting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\egg_hunting\_nRALcEFFBk_000007_000017.mp4,egg_hunting/_nRALcEFFBk_000007_000017.mp4,egg_hunting,_nRALcEFFBk_000007_000017.mp4,.mp4,egg hunting,egg hunting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\egg_hunting\_v2TrbzMAd4_000017_000027.mp4,egg_hunting/_v2TrbzMAd4_000017_000027.mp4,egg_hunting,_v2TrbzMAd4_000017_000027.mp4,.mp4,egg hunting,egg hunting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_arm\_IUPuK0l2WA_000009_000019.mp4,exercising_arm/_IUPuK0l2WA_000009_000019.mp4,exercising_arm,_IUPuK0l2WA_000009_000019.mp4,.mp4,exercising arm,exercising arm
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_arm\_mDOmXpv6GQ_000001_000011.mp4,exercising_arm/_mDOmXpv6GQ_000001_000011.mp4,exercising_arm,_mDOmXpv6GQ_000001_000011.mp4,.mp4,exercising arm,exercising arm
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_arm\_mxGj5qfgRQ_000010_000020.mp4,exercising_arm/_mxGj5qfgRQ_000010_000020.mp4,exercising_arm,_mxGj5qfgRQ_000010_000020.mp4,.mp4,exercising arm,exercising arm
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_with_an_exercise_ball\0FF_VU9pWJc_000031_000041.mp4,exercising_with_an_exercise_ball/0FF_VU9pWJc_000031_000041.mp4,exercising_with_an_exercise_ball,0FF_VU9pWJc_000031_000041.mp4,.mp4,exercising with an exercise ball,exercising with an exercise ball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_with_an_exercise_ball\0GC584HX6XU_000042_000052.mp4,exercising_with_an_exercise_ball/0GC584HX6XU_000042_000052.mp4,exercising_with_an_exercise_ball,0GC584HX6XU_000042_000052.mp4,.mp4,exercising with an exercise ball,exercising with an exercise ball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\exercising_with_an_exercise_ball\0qLiHIJgUZ0_000039_000049.mp4,exercising_with_an_exercise_ball/0qLiHIJgUZ0_000039_000049.mp4,exercising_with_an_exercise_ball,0qLiHIJgUZ0_000039_000049.mp4,.mp4,exercising with an exercise ball,exercising with an exercise ball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\extinguishing_fire\_BEWgH7toWw_000124_000134.mp4,extinguishing_fire/_BEWgH7toWw_000124_000134.mp4,extinguishing_fire,_BEWgH7toWw_000124_000134.mp4,.mp4,extinguishing fire,extinguishing fire
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\extinguishing_fire\_ffgflhAbws_000029_000039.mp4,extinguishing_fire/_ffgflhAbws_000029_000039.mp4,extinguishing_fire,_ffgflhAbws_000029_000039.mp4,.mp4,extinguishing fire,extinguishing fire
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\extinguishing_fire\_gI8VvxsmDw_000048_000058.mp4,extinguishing_fire/_gI8VvxsmDw_000048_000058.mp4,extinguishing_fire,_gI8VvxsmDw_000048_000058.mp4,.mp4,extinguishing fire,extinguishing fire
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\faceplanting\_3Sd76OyNxo_000012_000022.mp4,faceplanting/_3Sd76OyNxo_000012_000022.mp4,faceplanting,_3Sd76OyNxo_000012_000022.mp4,.mp4,faceplanting,faceplanting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\faceplanting\_4MQQrk6CbE_000010_000020.mp4,faceplanting/_4MQQrk6CbE_000010_000020.mp4,faceplanting,_4MQQrk6CbE_000010_000020.mp4,.mp4,faceplanting,faceplanting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\faceplanting\_ouwk-L0iAI_000020_000030.mp4,faceplanting/_ouwk-L0iAI_000020_000030.mp4,faceplanting,_ouwk-L0iAI_000020_000030.mp4,.mp4,faceplanting,faceplanting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_birds\_1SZgr9XnQ4_000015_000025.mp4,feeding_birds/_1SZgr9XnQ4_000015_000025.mp4,feeding_birds,_1SZgr9XnQ4_000015_000025.mp4,.mp4,feeding birds,feeding birds
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_birds\_BOQqUy0uDA_000028_000038.mp4,feeding_birds/_BOQqUy0uDA_000028_000038.mp4,feeding_birds,_BOQqUy0uDA_000028_000038.mp4,.mp4,feeding birds,feeding birds
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_birds\_dRMQHko4js_000032_000042.mp4,feeding_birds/_dRMQHko4js_000032_000042.mp4,feeding_birds,_dRMQHko4js_000032_000042.mp4,.mp4,feeding birds,feeding birds
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_fish\_7ncPYkp9E0_000069_000079.mp4,feeding_fish/_7ncPYkp9E0_000069_000079.mp4,feeding_fish,_7ncPYkp9E0_000069_000079.mp4,.mp4,feeding fish,feeding fish
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_fish\_7oVa8EMee0_000030_000040.mp4,feeding_fish/_7oVa8EMee0_000030_000040.mp4,feeding_fish,_7oVa8EMee0_000030_000040.mp4,.mp4,feeding fish,feeding fish
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_fish\_98w1WqdRGk_000000_000010.mp4,feeding_fish/_98w1WqdRGk_000000_000010.mp4,feeding_fish,_98w1WqdRGk_000000_000010.mp4,.mp4,feeding fish,feeding fish
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_goats\_6R0NWWscbA_000009_000019.mp4,feeding_goats/_6R0NWWscbA_000009_000019.mp4,feeding_goats,_6R0NWWscbA_000009_000019.mp4,.mp4,feeding goats,feeding goats
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_goats\_6sSr4HZsZ4_000002_000012.mp4,feeding_goats/_6sSr4HZsZ4_000002_000012.mp4,feeding_goats,_6sSr4HZsZ4_000002_000012.mp4,.mp4,feeding goats,feeding goats
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\feeding_goats\_EFNrynmQbA_000014_000024.mp4,feeding_goats/_EFNrynmQbA_000014_000024.mp4,feeding_goats,_EFNrynmQbA_000014_000024.mp4,.mp4,feeding goats,feeding goats
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\filling_eyebrows\_-Z6R8QxNxM_000001_000011.mp4,filling_eyebrows/_-Z6R8QxNxM_000001_000011.mp4,filling_eyebrows,_-Z6R8QxNxM_000001_000011.mp4,.mp4,filling eyebrows,filling eyebrows
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\filling_eyebrows\_6uUG7Br4EI_000066_000076.mp4,filling_eyebrows/_6uUG7Br4EI_000066_000076.mp4,filling_eyebrows,_6uUG7Br4EI_000066_000076.mp4,.mp4,filling eyebrows,filling eyebrows
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\filling_eyebrows\_C4KRSugo5I_000120_000130.mp4,filling_eyebrows/_C4KRSugo5I_000120_000130.mp4,filling_eyebrows,_C4KRSugo5I_000120_000130.mp4,.mp4,filling eyebrows,filling eyebrows
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\finger_snapping\_0hSK7t_Sv4_000003_000013.mp4,finger_snapping/_0hSK7t_Sv4_000003_000013.mp4,finger_snapping,_0hSK7t_Sv4_000003_000013.mp4,.mp4,finger snapping,finger snapping
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\finger_snapping\_2siYuJc2zw_000008_000018.mp4,finger_snapping/_2siYuJc2zw_000008_000018.mp4,finger_snapping,_2siYuJc2zw_000008_000018.mp4,.mp4,finger snapping,finger snapping
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\finger_snapping\_C-_hAuU6mo_000022_000032.mp4,finger_snapping/_C-_hAuU6mo_000022_000032.mp4,finger_snapping,_C-_hAuU6mo_000022_000032.mp4,.mp4,finger snapping,finger snapping
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\fixing_hair\_Gpt74onMq8_000016_000026.mp4,fixing_hair/_Gpt74onMq8_000016_000026.mp4,fixing_hair,_Gpt74onMq8_000016_000026.mp4,.mp4,fixing hair,fixing hair
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\fixing_hair\_G_S2qUpMiw_000055_000065.mp4,fixing_hair/_G_S2qUpMiw_000055_000065.mp4,fixing_hair,_G_S2qUpMiw_000055_000065.mp4,.mp4,fixing hair,fixing hair
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\fixing_hair\_i1nhfXqUhI_000092_000102.mp4,fixing_hair/_i1nhfXqUhI_000092_000102.mp4,fixing_hair,_i1nhfXqUhI_000092_000102.mp4,.mp4,fixing hair,fixing hair
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flipping_pancake\_3YAoqDaO2A_000001_000011.mp4,flipping_pancake/_3YAoqDaO2A_000001_000011.mp4,flipping_pancake,_3YAoqDaO2A_000001_000011.mp4,.mp4,flipping pancake,flipping pancake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flipping_pancake\_8c1EICLpHs_000002_000012.mp4,flipping_pancake/_8c1EICLpHs_000002_000012.mp4,flipping_pancake,_8c1EICLpHs_000002_000012.mp4,.mp4,flipping pancake,flipping pancake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flipping_pancake\_kWxjajAxKU_000175_000185.mp4,flipping_pancake/_kWxjajAxKU_000175_000185.mp4,flipping_pancake,_kWxjajAxKU_000175_000185.mp4,.mp4,flipping pancake,flipping pancake
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flying_kite\_5X61nOFfeA_000001_000011.mp4,flying_kite/_5X61nOFfeA_000001_000011.mp4,flying_kite,_5X61nOFfeA_000001_000011.mp4,.mp4,flying kite,flying kite
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flying_kite\_6HidsbrUEE_000027_000037.mp4,flying_kite/_6HidsbrUEE_000027_000037.mp4,flying_kite,_6HidsbrUEE_000027_000037.mp4,.mp4,flying kite,flying kite
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\flying_kite\__mANAQ3Vts_000000_000010.mp4,flying_kite/__mANAQ3Vts_000000_000010.mp4,flying_kite,__mANAQ3Vts_000000_000010.mp4,.mp4,flying kite,flying kite
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_clothes\_6wMS4DEGcc_000039_000049.mp4,folding_clothes/_6wMS4DEGcc_000039_000049.mp4,folding_clothes,_6wMS4DEGcc_000039_000049.mp4,.mp4,folding clothes,folding clothes
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_clothes\_85zhkoLzhU_000018_000028.mp4,folding_clothes/_85zhkoLzhU_000018_000028.mp4,folding_clothes,_85zhkoLzhU_000018_000028.mp4,.mp4,folding clothes,folding clothes
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_clothes\_cCWRqRSICU_000004_000014.mp4,folding_clothes/_cCWRqRSICU_000004_000014.mp4,folding_clothes,_cCWRqRSICU_000004_000014.mp4,.mp4,folding clothes,folding clothes
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_napkins\_1Q2rj9J8xI_000004_000014.mp4,folding_napkins/_1Q2rj9J8xI_000004_000014.mp4,folding_napkins,_1Q2rj9J8xI_000004_000014.mp4,.mp4,folding napkins,folding napkins
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_napkins\__0muxHV-Uw_000043_000053.mp4,folding_napkins/__0muxHV-Uw_000043_000053.mp4,folding_napkins,__0muxHV-Uw_000043_000053.mp4,.mp4,folding napkins,folding napkins
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_napkins\__d67949Ag8_000092_000102.mp4,folding_napkins/__d67949Ag8_000092_000102.mp4,folding_napkins,__d67949Ag8_000092_000102.mp4,.mp4,folding napkins,folding napkins
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_paper\_4MfK-Hkn4c_000049_000059.mp4,folding_paper/_4MfK-Hkn4c_000049_000059.mp4,folding_paper,_4MfK-Hkn4c_000049_000059.mp4,.mp4,folding paper,folding paper
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_paper\_55ZGDP8Dxw_000052_000062.mp4,folding_paper/_55ZGDP8Dxw_000052_000062.mp4,folding_paper,_55ZGDP8Dxw_000052_000062.mp4,.mp4,folding paper,folding paper
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\folding_paper\_5PZPbM7Af8_000083_000093.mp4,folding_paper/_5PZPbM7Af8_000083_000093.mp4,folding_paper,_5PZPbM7Af8_000083_000093.mp4,.mp4,folding paper,folding paper
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\front_raises\_BCJhz-W4Ug_000042_000052.mp4,front_raises/_BCJhz-W4Ug_000042_000052.mp4,front_raises,_BCJhz-W4Ug_000042_000052.mp4,.mp4,front raises,front raises
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\front_raises\_ESUej7AA_I_000014_000024.mp4,front_raises/_ESUej7AA_I_000014_000024.mp4,front_raises,_ESUej7AA_I_000014_000024.mp4,.mp4,front raises,front raises
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\front_raises\_fZg5fnT8T0_000002_000012.mp4,front_raises/_fZg5fnT8T0_000002_000012.mp4,front_raises,_fZg5fnT8T0_000002_000012.mp4,.mp4,front raises,front raises
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\frying_vegetables\_36QMu3TuZc_000112_000122.mp4,frying_vegetables/_36QMu3TuZc_000112_000122.mp4,frying_vegetables,_36QMu3TuZc_000112_000122.mp4,.mp4,frying vegetables,frying vegetables
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\frying_vegetables\_4svu0s94xs_000185_000195.mp4,frying_vegetables/_4svu0s94xs_000185_000195.mp4,frying_vegetables,_4svu0s94xs_000185_000195.mp4,.mp4,frying vegetables,frying vegetables
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\frying_vegetables\_96JVg_rsqU_000129_000139.mp4,frying_vegetables/_96JVg_rsqU_000129_000139.mp4,frying_vegetables,_96JVg_rsqU_000129_000139.mp4,.mp4,frying vegetables,frying vegetables
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\garbage_collecting\_ddLV5W74do_000289_000299.mp4,garbage_collecting/_ddLV5W74do_000289_000299.mp4,garbage_collecting,_ddLV5W74do_000289_000299.mp4,.mp4,garbage collecting,garbage collecting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\garbage_collecting\_RaTKR4U2aM_000013_000023.mp4,garbage_collecting/_RaTKR4U2aM_000013_000023.mp4,garbage_collecting,_RaTKR4U2aM_000013_000023.mp4,.mp4,garbage collecting,garbage collecting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\garbage_collecting\_sEUENnX7jQ_000076_000086.mp4,garbage_collecting/_sEUENnX7jQ_000076_000086.mp4,garbage_collecting,_sEUENnX7jQ_000076_000086.mp4,.mp4,garbage collecting,garbage collecting
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\gargling\_2-hMrznzlg_000091_000101.mp4,gargling/_2-hMrznzlg_000091_000101.mp4,gargling,_2-hMrznzlg_000091_000101.mp4,.mp4,gargling,gargling
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\gargling\_j9ZTPTkik8_000029_000039.mp4,gargling/_j9ZTPTkik8_000029_000039.mp4,gargling,_j9ZTPTkik8_000029_000039.mp4,.mp4,gargling,gargling
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\gargling\_R0uqfgp3Sk_000051_000061.mp4,gargling/_R0uqfgp3Sk_000051_000061.mp4,gargling,_R0uqfgp3Sk_000051_000061.mp4,.mp4,gargling,gargling
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\getting_a_haircut\_1CHWQx_x-o_000063_000073.mp4,getting_a_haircut/_1CHWQx_x-o_000063_000073.mp4,getting_a_haircut,_1CHWQx_x-o_000063_000073.mp4,.mp4,getting a haircut,getting a haircut
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\getting_a_haircut\_aWolIwWjNw_000057_000067.mp4,getting_a_haircut/_aWolIwWjNw_000057_000067.mp4,getting_a_haircut,_aWolIwWjNw_000057_000067.mp4,.mp4,getting a haircut,getting a haircut
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\getting_a_haircut\__yj3L_BUxk_000300_000310.mp4,getting_a_haircut/__yj3L_BUxk_000300_000310.mp4,getting_a_haircut,__yj3L_BUxk_000300_000310.mp4,.mp4,getting a haircut,getting a haircut
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\getting_a_tattoo\_1kSvnmGJ5A_000010_000020.mp4,getting_a_tattoo/_1kSvnmGJ5A_000010_000020.mp4,getting_a_tattoo,_1kSvnmGJ5A_000010_000020.mp4,.mp4,getting a tattoo,getting a tattoo
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\getting_a_tattoo\_647cT-EdfM_000023_000033.mp4,getting_a_tattoo/_647cT-EdfM_000023_000033.mp4,getting_a_tattoo,_647cT-EdfM_000023_000033.mp4,.mp4,getting a tattoo,getting a tattoo
